2024-03-25 12:52:03.172  INFO 21184 --- [main] com.shou.hpsys.HpsysApplication          : Starting HpsysApplication using Java 1.8.0_402 on HYH with PID 21184 (E:\PROGRAM_SAVE\IDEA\hpsys\target\classes started by 27121 in E:\PROGRAM_SAVE\IDEA\hpsys)
2024-03-25 12:52:03.253  INFO 21184 --- [main] com.shou.hpsys.HpsysApplication          : The following 1 profile is active: "dev"
2024-03-25 12:52:06.833  INFO 21184 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Multiple Spring Data modules found, entering strict repository configuration mode!
2024-03-25 12:52:06.837  INFO 21184 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-03-25 12:52:06.933  INFO 21184 --- [main] .s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 42 ms. Found 0 Redis repository interfaces.
2024-03-25 12:52:09.934  INFO 21184 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 82 (http)
2024-03-25 12:52:10.005  INFO 21184 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2024-03-25 12:52:10.006  INFO 21184 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.60]
2024-03-25 12:52:10.629  INFO 21184 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2024-03-25 12:52:10.629  INFO 21184 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 7228 ms
2024-03-25 12:52:11.882  INFO 21184 --- [main] c.a.d.s.b.a.DruidDataSourceAutoConfigure : Init DruidDataSource
2024-03-25 12:52:13.873  INFO 21184 --- [main] com.alibaba.druid.pool.DruidDataSource   : {dataSource-1} inited
2024-03-25 12:52:15.820  INFO 21184 --- [main] o.s.b.a.w.s.WelcomePageHandlerMapping    : Adding welcome page: class path resource [static/index.html]
2024-03-25 12:52:15.977  INFO 21184 --- [main] com.fhs.common.spring.SpringContextUtil  : ------SpringContextUtil setApplicationContext-------
2024-03-25 12:52:16.999  INFO 21184 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 82 (http) with context path ''
2024-03-25 12:52:17.353  INFO 21184 --- [main] com.shou.hpsys.HpsysApplication          : Started HpsysApplication in 18.606 seconds (JVM running for 27.544)
2024-03-25 12:52:17.362  INFO 21184 --- [main] com.shou.hpsys.HpsysApplication          : >>> HPSYSAPPLICATION STARTING SUCCESS
2024-03-25 12:52:49.841  INFO 21184 --- [http-nio-82-exec-2] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-03-25 12:52:49.842  INFO 21184 --- [http-nio-82-exec-2] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2024-03-25 12:52:49.848  INFO 21184 --- [http-nio-82-exec-2] o.s.web.servlet.DispatcherServlet        : Completed initialization in 5 ms
2024-03-25 12:57:08.652  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.664  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.675  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.687  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.699  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.712  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.729  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.753  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.774  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.795  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.815  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.848  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.873  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.891  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.921  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.941  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.957  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.976  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:08.989  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.003  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.023  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.043  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.060  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.073  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.084  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.094  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.108  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.123  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.138  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.155  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.175  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.194  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.215  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.237  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.257  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.274  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.289  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.303  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.316  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.330  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.346  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.364  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.383  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.404  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.424  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.446  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.467  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.484  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.504  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.523  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.552  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.573  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.592  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.615  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.639  INFO 21184 --- [http-nio-82-exec-10] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.660  INFO 21184 --- [http-nio-82-exec-1] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.676  INFO 21184 --- [http-nio-82-exec-4] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.695  INFO 21184 --- [http-nio-82-exec-6] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
2024-03-25 12:57:09.708  INFO 21184 --- [http-nio-82-exec-8] com.shou.hpsys.config.WebMvcConfigure    : >>> 请求path=/user/page  提交token=yP9t9jDfuxDkpa52gauhFYNwK8fADHxQ
